customer_id,city,state_province,country,customer_region_id,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
242,San Andres,DF,Mexico,106,$10K - $30K,M,1,0,Partial High School,03/10/94,Normal,Manual,Y,2
243,Burnaby,BC,Canada,92,$30K - $50K,M,1,0,High School Degree,21/03/94,Silver,Manual,Y,2
244,Merida,Yucatan,Mexico,26,$50K - $70K,F,3,3,Bachelors Degree,02/01/90,Golden,Professional,N,3
245,Vancouver,BC,Canada,5,$130K - $150K,M,5,4,High School Degree,20/06/93,Golden,Professional,N,3
246,Lincoln Acres,CA,USA,10,$30K - $50K,M,4,0,High School Degree,07/05/92,Bronze,Manual,Y,4
247,Tlaxiaco,Oaxaca,Mexico,30,$50K - $70K,F,1,0,Bachelors Degree,06/09/93,Bronze,Professional,N,1
248,Tixapan,DF,Mexico,107,$30K - $50K,M,1,0,Partial College,19/03/92,Bronze,Clerical,N,4
249,Richmond,BC,Canada,90,$10K - $30K,F,1,0,Partial High School,12/01/92,Normal,Manual,Y,0
250,Lake Oswego,OR,USA,64,$30K - $50K,M,1,0,High School Degree,20/06/93,Normal,Manual,Y,1
251,La Mesa,CA,USA,11,$30K - $50K,F,3,0,High School Degree,16/09/90,Bronze,Skilled Manual,N,2
252,Chula Vista,CA,USA,13,$30K - $50K,M,1,1,High School Degree,28/04/92,Bronze,Skilled Manual,Y,2
253,Daly City,CA,USA,31,$130K - $150K,F,4,0,Partial High School,25/08/91,Silver,Professional,Y,2
254,Metchosin,BC,Canada,104,$10K - $30K,M,4,0,Partial High School,11/11/91,Normal,Skilled Manual,N,2
255,Torrance,CA,USA,57,$30K - $50K,M,2,0,High School Degree,03/01/92,Bronze,Manual,Y,2
256,Haney,BC,Canada,93,$10K - $30K,M,2,2,Partial High School,15/09/92,Normal,Manual,Y,0
257,National City,CA,USA,9,$30K - $50K,F,3,3,High School Degree,12/07/93,Silver,Manual,Y,3
258,Coronado,CA,USA,8,$30K - $50K,M,2,0,High School Degree,19/06/91,Bronze,Manual,Y,3
259,Cliffside,BC,Canada,103,$10K - $30K,M,2,2,Partial High School,18/08/93,Normal,Manual,N,0
260,W. Linn,OR,USA,66,$50K - $70K,M,5,5,Bachelors Degree,02/07/92,Golden,Management,N,4
261,Spring Valley,CA,USA,15,$130K - $150K,M,4,0,Partial High School,01/11/94,Bronze,Professional,Y,4
262,Westminster,BC,Canada,91,$70K - $90K,F,4,0,Bachelors Degree,21/11/91,Bronze,Professional,N,2
263,Guadalajara,Jalisco,Mexico,4,$10K - $30K,F,0,0,Partial High School,17/01/94,Normal,Skilled Manual,N,1
264,Sedro Woolley,WA,USA,80,$10K - $30K,F,0,0,Partial High School,27/02/91,Normal,Manual,N,1
265,Lake Oswego,OR,USA,64,$10K - $30K,F,4,0,Partial High School,17/08/93,Normal,Skilled Manual,N,1
266,Cliffside,BC,Canada,103,$10K - $30K,M,2,0,Partial High School,07/02/92,Bronze,Manual,N,0
267,Altadena,CA,USA,50,$130K - $150K,F,3,0,Graduate Degree,26/01/91,Bronze,Professional,Y,1
268,San Gabriel,CA,USA,52,$30K - $50K,M,0,0,High School Degree,09/04/91,Bronze,Skilled Manual,Y,1
269,Novato,CA,USA,42,$10K - $30K,F,2,2,Partial High School,12/07/93,Normal,Manual,N,2
270,San Diego,CA,USA,7,$70K - $90K,M,0,0,Bachelors Degree,22/07/91,Bronze,Management,N,3
271,Ladner,BC,Canada,96,$10K - $30K,M,2,0,Partial High School,12/05/90,Normal,Manual,Y,2
272,Hidalgo,Zacatecas,Mexico,25,$30K - $50K,F,0,0,High School Degree,21/09/91,Bronze,Skilled Manual,N,1
273,Long Beach,CA,USA,48,$30K - $50K,F,1,0,High School Degree,27/07/91,Bronze,Manual,Y,2
274,Albany,OR,USA,71,$30K - $50K,M,4,0,High School Degree,04/01/91,Golden,Skilled Manual,N,3
275,Torrance,CA,USA,57,$30K - $50K,F,2,1,High School Degree,28/11/91,Bronze,Skilled Manual,Y,3
276,Ballard,WA,USA,20,$110K - $130K,M,3,2,Bachelors Degree,09/07/91,Bronze,Professional,Y,1
277,Bellingham,WA,USA,78,$50K - $70K,M,2,0,Bachelors Degree,05/07/91,Bronze,Management,Y,1
278,Edmonds,WA,USA,83,$10K - $30K,F,0,0,Partial High School,14/10/93,Normal,Manual,Y,1
279,Cliffside,BC,Canada,103,$110K - $130K,F,3,0,Partial High School,18/11/91,Golden,Management,Y,2
280,Lebanon,OR,USA,72,$50K - $70K,F,1,0,High School Degree,26/08/93,Silver,Manual,N,3
281,Bellflower,CA,USA,55,$50K - $70K,F,0,0,Bachelors Degree,18/04/91,Bronze,Management,N,2
282,Spring Valley,CA,USA,15,$50K - $70K,F,3,0,Bachelors Degree,21/03/92,Silver,Professional,N,2
283,Novato,CA,USA,42,$50K - $70K,M,3,0,Partial College,22/02/94,Bronze,Skilled Manual,N,1
284,San Carlos,CA,USA,44,$10K - $30K,F,2,0,Partial High School,02/12/91,Normal,Skilled Manual,N,0
285,Woodland Hills,CA,USA,62,$30K - $50K,F,3,3,Partial College,02/11/92,Golden,Clerical,N,4
286,Camacho,Zacatecas,Mexico,27,$110K - $130K,F,1,0,Bachelors Degree,10/08/91,Golden,Professional,N,3
287,Arcadia,CA,USA,51,$50K - $70K,F,0,0,Bachelors Degree,07/05/93,Golden,Professional,Y,3
288,Downey,CA,USA,58,$30K - $50K,F,3,1,High School Degree,24/09/93,Normal,Manual,Y,3
289,Los Angeles,CA,USA,3,$30K - $50K,F,3,0,High School Degree,16/11/94,Bronze,Manual,N,3
290,Everett,WA,USA,81,$130K - $150K,M,4,0,High School Degree,04/05/91,Bronze,Management,Y,1
291,N. Vancouver,BC,Canada,97,$90K - $110K,M,1,0,High School Degree,25/12/93,Bronze,Professional,Y,3
292,Daly City,CA,USA,31,$70K - $90K,M,0,0,Bachelors Degree,03/03/91,Bronze,Professional,N,3
293,Walla Walla,WA,USA,88,$30K - $50K,M,4,3,High School Degree,08/03/93,Golden,Manual,Y,2
294,Imperial Beach,CA,USA,14,$30K - $50K,F,0,0,High School Degree,14/03/93,Bronze,Manual,N,4
295,Richmond,CA,USA,35,$150K +,M,3,0,Partial College,16/11/92,Silver,Professional,Y,3
296,Los Angeles,CA,USA,3,$130K - $150K,F,5,4,Partial High School,20/04/93,Golden,Professional,Y,3
297,Newton,BC,Canada,95,$30K - $50K,F,5,1,High School Degree,16/06/91,Bronze,Manual,Y,4
298,Merida,Yucatan,Mexico,26,$50K - $70K,F,2,0,Bachelors Degree,27/04/90,Bronze,Professional,Y,4
299,Ladner,BC,Canada,96,$130K - $150K,F,0,0,Graduate Degree,12/02/93,Bronze,Management,Y,3
300,Port Hammond,BC,Canada,98,$30K - $50K,M,1,0,High School Degree,26/12/92,Bronze,Manual,Y,2
301,Coronado,CA,USA,8,$30K - $50K,F,5,5,High School Degree,13/05/90,Golden,Skilled Manual,N,4
302,Marysville,WA,USA,82,$30K - $50K,F,1,0,Partial High School,02/12/92,Bronze,Skilled Manual,N,1
303,Fremont,CA,USA,34,$30K - $50K,M,0,0,High School Degree,24/06/92,Bronze,Skilled Manual,Y,3
304,Albany,OR,USA,71,$90K - $110K,M,1,1,Bachelors Degree,11/06/90,Normal,Management,Y,1
305,Langley,BC,Canada,94,$70K - $90K,F,4,0,Partial High School,27/05/93,Bronze,Professional,N,2
306,Langley,BC,Canada,94,$50K - $70K,M,4,1,Bachelors Degree,10/06/93,Bronze,Professional,Y,3
307,Sedro Woolley,WA,USA,80,$130K - $150K,F,5,0,Bachelors Degree,12/01/93,Bronze,Professional,N,1
308,Burlingame,CA,USA,43,$130K - $150K,F,4,2,High School Degree,25/04/90,Bronze,Professional,Y,3
309,Sooke,BC,Canada,101,$110K - $130K,M,0,0,High School Degree,13/10/93,Bronze,Management,N,3
310,San Andres,DF,Mexico,106,$50K - $70K,F,1,0,Bachelors Degree,28/09/92,Bronze,Professional,Y,1
311,Pomona,CA,USA,61,$30K - $50K,M,3,0,High School Degree,27/03/93,Bronze,Manual,Y,2
312,Downey,CA,USA,58,$30K - $50K,M,3,2,Partial High School,01/04/92,Bronze,Skilled Manual,Y,2
313,Palo Alto,CA,USA,41,$30K - $50K,M,3,0,High School Degree,05/05/92,Bronze,Manual,N,3
314,Everett,WA,USA,81,$30K - $50K,F,3,0,Partial High School,14/11/93,Bronze,Skilled Manual,Y,2
315,Acapulco,Guerrero,Mexico,28,$30K - $50K,M,5,4,Partial High School,09/03/90,Silver,Manual,Y,4
316,Tlaxiaco,Oaxaca,Mexico,30,$50K - $70K,M,3,0,Partial College,21/08/92,Bronze,Professional,Y,3
317,Redmond,WA,USA,19,$150K +,M,0,0,High School Degree,16/01/92,Golden,Management,Y,3
318,Haney,BC,Canada,93,$10K - $30K,F,2,0,Partial High School,16/07/91,Normal,Manual,Y,2
319,Burien,WA,USA,74,$70K - $90K,F,0,0,Bachelors Degree,08/09/92,Bronze,Management,N,1
320,Mexico City,Mexico,Mexico,2,$130K - $150K,F,0,0,Graduate Degree,19/05/93,Bronze,Professional,Y,2
321,Merida,Yucatan,Mexico,26,$90K - $110K,M,2,0,Bachelors Degree,17/04/94,Bronze,Professional,Y,3
322,Hidalgo,Zacatecas,Mexico,25,$10K - $30K,M,1,0,Partial High School,24/02/92,Normal,Skilled Manual,Y,1
323,Lemon Grove,CA,USA,12,$30K - $50K,F,4,3,Partial College,23/04/94,Golden,Skilled Manual,Y,3
324,Ladner,BC,Canada,96,$30K - $50K,M,2,0,Partial College,07/03/93,Bronze,Clerical,N,2
325,Burien,WA,USA,74,$10K - $30K,F,2,1,High School Degree,06/07/90,Normal,Manual,Y,1
326,Anacortes,WA,USA,79,$30K - $50K,F,2,0,Partial High School,07/11/90,Bronze,Skilled Manual,Y,3
327,Royal Oak,BC,Canada,100,$50K - $70K,F,1,1,Bachelors Degree,24/08/93,Normal,Professional,Y,2
328,Oregon City,OR,USA,68,$70K - $90K,M,3,0,Bachelors Degree,07/09/94,Bronze,Professional,N,4
329,San Gabriel,CA,USA,52,$30K - $50K,F,2,0,Partial College,25/04/91,Bronze,Manual,N,3
330,Westminster,BC,Canada,91,$10K - $30K,F,0,0,Partial High School,14/09/91,Normal,Manual,Y,1
331,Mill Valley,CA,USA,38,$30K - $50K,M,1,0,High School Degree,07/08/94,Bronze,Manual,Y,3
332,Palo Alto,CA,USA,41,$30K - $50K,M,3,3,Partial College,16/11/93,Normal,Manual,Y,3
333,Newport Beach,CA,USA,59,$70K - $90K,F,4,0,Graduate Degree,08/11/92,Bronze,Professional,N,2
334,Orizaba,Veracruz,Mexico,24,$70K - $90K,F,4,0,High School Degree,19/11/93,Bronze,Professional,N,2
335,Tacoma,WA,USA,84,$30K - $50K,F,5,0,High School Degree,19/11/93,Bronze,Skilled Manual,N,3
336,Bellflower,CA,USA,55,$10K - $30K,M,3,2,Partial High School,14/08/90,Silver,Manual,Y,0
337,Santa Anita,DF,Mexico,108,$10K - $30K,F,1,1,Partial High School,08/02/93,Normal,Manual,Y,1
338,Bellingham,WA,USA,78,$10K - $30K,M,3,1,Partial High School,24/11/94,Normal,Manual,Y,1
339,Langley,BC,Canada,94,$130K - $150K,F,2,0,Graduate Degree,20/10/94,Bronze,Management,Y,2
340,Acapulco,Guerrero,Mexico,28,$150K +,F,2,0,Bachelors Degree,01/05/90,Golden,Management,Y,3
341,Olympia,WA,USA,85,$10K - $30K,M,1,0,Partial High School,25/05/94,Bronze,Skilled Manual,Y,1
342,La Mesa,CA,USA,11,$30K - $50K,F,3,3,High School Degree,07/09/92,Golden,Skilled Manual,Y,3
343,Colma,CA,USA,32,$150K +,F,2,1,Bachelors Degree,27/06/93,Silver,Professional,Y,2
344,Santa Anita,DF,Mexico,108,$130K - $150K,M,1,0,Partial High School,18/06/92,Bronze,Management,Y,1
345,Burnaby,BC,Canada,92,$30K - $50K,F,2,2,High School Degree,17/12/92,Bronze,Skilled Manual,Y,2
346,Salem,OR,USA,23,$30K - $50K,M,0,0,High School Degree,05/09/93,Silver,Manual,Y,1
347,Bellingham,WA,USA,78,$10K - $30K,F,4,0,Partial High School,07/08/90,Normal,Manual,N,1
348,Sedro Woolley,WA,USA,80,$130K - $150K,M,0,0,High School Degree,13/07/91,Bronze,Professional,Y,2
349,Guadalajara,Jalisco,Mexico,4,$110K - $130K,F,1,0,Partial High School,14/07/92,Bronze,Professional,Y,1
350,Long Beach,CA,USA,48,$150K +,F,2,0,Bachelors Degree,21/03/92,Silver,Professional,Y,2
351,Tlaxiaco,Oaxaca,Mexico,30,$90K - $110K,M,3,2,Partial High School,19/11/93,Bronze,Professional,Y,4
352,W. Linn,OR,USA,66,$70K - $90K,F,1,0,High School Degree,25/01/93,Normal,Management,Y,2
353,Richmond,BC,Canada,90,$10K - $30K,F,5,5,Partial High School,27/07/90,Normal,Manual,Y,2
354,Yakima,WA,USA,89,$150K +,F,2,2,Partial High School,13/12/93,Golden,Management,Y,3
355,Bremerton,WA,USA,76,$10K - $30K,F,1,0,Partial High School,05/02/90,Normal,Manual,N,2
356,Mill Valley,CA,USA,38,$30K - $50K,F,1,0,High School Degree,10/05/93,Bronze,Skilled Manual,N,1
357,Ladner,BC,Canada,96,$110K - $130K,M,3,2,Partial High School,04/01/94,Bronze,Professional,Y,1
358,Sooke,BC,Canada,101,$30K - $50K,F,4,3,Partial High School,21/04/91,Golden,Manual,Y,2
359,Imperial Beach,CA,USA,14,$70K - $90K,F,2,1,Bachelors Degree,11/09/93,Bronze,Professional,Y,3
360,La Mesa,CA,USA,11,$30K - $50K,M,4,2,Partial High School,27/06/91,Bronze,Manual,Y,4
361,Milwaukie,OR,USA,65,$50K - $70K,F,0,0,Bachelors Degree,23/08/93,Bronze,Professional,Y,2
362,Shawnee,BC,Canada,105,$10K - $30K,F,2,2,Partial High School,07/06/92,Normal,Manual,Y,0
363,San Gabriel,CA,USA,52,$130K - $150K,F,4,2,Partial College,05/12/91,Bronze,Professional,Y,3
364,Glendale,CA,USA,54,$50K - $70K,F,4,4,Partial High School,08/04/91,Silver,Skilled Manual,Y,2
365,Burlingame,CA,USA,43,$50K - $70K,F,2,0,Bachelors Degree,06/11/93,Bronze,Professional,N,3
366,National City,CA,USA,9,$130K - $150K,M,2,0,High School Degree,22/07/92,Bronze,Professional,Y,2
367,Port Hammond,BC,Canada,98,$50K - $70K,F,2,0,Bachelors Degree,16/12/91,Bronze,Professional,Y,2
368,Shawnee,BC,Canada,105,$90K - $110K,F,3,0,Graduate Degree,03/12/93,Bronze,Professional,Y,4
369,Altadena,CA,USA,50,$30K - $50K,F,1,0,Partial High School,19/11/92,Bronze,Manual,Y,3
370,Santa Monica,CA,USA,49,$30K - $50K,M,2,0,High School Degree,02/01/92,Bronze,Manual,Y,2
371,Berkeley,CA,USA,36,$90K - $110K,M,2,2,High School Degree,04/07/93,Bronze,Professional,Y,2
372,Bellingham,WA,USA,78,$10K - $30K,M,1,1,Partial High School,07/07/93,Bronze,Manual,Y,2
373,Corvallis,OR,USA,70,$10K - $30K,F,2,0,Partial High School,06/08/92,Normal,Manual,N,2
374,Lynnwood,WA,USA,75,$30K - $50K,F,4,1,Partial College,21/08/91,Bronze,Professional,Y,3
375,Newton,BC,Canada,95,$30K - $50K,F,1,0,Partial College,09/09/91,Bronze,Professional,Y,3
376,Lake Oswego,OR,USA,64,$50K - $70K,M,2,0,Bachelors Degree,21/02/90,Normal,Professional,N,3
377,Beverly Hills,CA,USA,47,$70K - $90K,F,2,2,High School Degree,15/12/90,Bronze,Professional,Y,1
378,Spokane,WA,USA,87,$30K - $50K,M,1,0,Partial College,07/09/92,Silver,Manual,Y,2
379,Fremont,CA,USA,34,$10K - $30K,M,4,0,Partial High School,02/01/93,Normal,Skilled Manual,Y,1
380,Berkeley,CA,USA,36,$10K - $30K,M,2,0,Partial High School,14/07/91,Normal,Skilled Manual,Y,1
381,Glendale,CA,USA,54,$10K - $30K,F,4,4,Partial High School,09/11/91,Bronze,Skilled Manual,Y,0
382,Richmond,BC,Canada,90,$30K - $50K,M,4,4,High School Degree,12/11/90,Golden,Manual,Y,4
383,Novato,CA,USA,42,$30K - $50K,M,3,0,High School Degree,27/04/92,Bronze,Skilled Manual,Y,3
384,Anacortes,WA,USA,79,$10K - $30K,M,3,0,Partial High School,11/11/92,Normal,Skilled Manual,N,0
385,Langford,BC,Canada,102,$50K - $70K,F,4,4,Bachelors Degree,09/10/93,Golden,Management,Y,4
386,Langford,BC,Canada,102,$50K - $70K,F,3,3,Bachelors Degree,15/08/91,Bronze,Professional,Y,3
387,Walla Walla,WA,USA,88,$30K - $50K,M,2,0,High School Degree,15/10/93,Bronze,Skilled Manual,N,3
388,Arcadia,CA,USA,51,$50K - $70K,F,4,0,Bachelors Degree,26/09/92,Bronze,Professional,N,3
389,Santa Fe,DF,Mexico,109,$50K - $70K,M,0,0,Bachelors Degree,14/10/93,Bronze,Professional,Y,1
390,Fremont,CA,USA,34,$30K - $50K,M,3,0,High School Degree,26/06/94,Bronze,Manual,N,4
391,Bellflower,CA,USA,55,$30K - $50K,M,4,0,Bachelors Degree,22/07/92,Bronze,Professional,Y,2
392,Salem,OR,USA,23,$30K - $50K,F,0,0,Partial College,02/02/93,Bronze,Management,Y,3
393,San Diego,CA,USA,7,$10K - $30K,M,5,3,Partial High School,04/11/91,Normal,Skilled Manual,Y,0
394,Concord,CA,USA,46,$30K - $50K,M,2,0,High School Degree,09/02/90,Bronze,Manual,N,2
395,San Diego,CA,USA,7,$70K - $90K,F,4,4,Bachelors Degree,13/04/94,Golden,Professional,Y,3
396,National City,CA,USA,9,$30K - $50K,F,0,0,Partial College,22/07/93,Bronze,Management,N,1
397,San Andres,DF,Mexico,106,$30K - $50K,M,2,1,High School Degree,15/07/91,Bronze,Skilled Manual,Y,3
398,Lebanon,OR,USA,72,$10K - $30K,M,0,0,Partial High School,25/07/93,Normal,Manual,Y,1
399,Burbank,CA,USA,53,$50K - $70K,M,3,1,Bachelors Degree,25/07/93,Bronze,Professional,N,3
400,Yakima,WA,USA,89,$50K - $70K,F,1,0,Bachelors Degree,07/12/91,Bronze,Management,Y,2
401,Vancouver,BC,Canada,5,$30K - $50K,M,2,2,High School Degree,28/08/92,Bronze,Skilled Manual,Y,1
402,Guadalajara,Jalisco,Mexico,4,$70K - $90K,F,1,0,Bachelors Degree,16/06/93,Bronze,Management,N,2
403,Oak Bay,BC,Canada,99,$30K - $50K,M,3,0,High School Degree,13/05/93,Bronze,Skilled Manual,N,3
404,Woodland Hills,CA,USA,62,$50K - $70K,M,4,3,Bachelors Degree,21/11/93,Bronze,Professional,Y,2
405,Bellflower,CA,USA,55,$30K - $50K,F,3,0,High School Degree,17/11/93,Bronze,Skilled Manual,Y,3
406,West Covina,CA,USA,60,$30K - $50K,M,1,0,Partial High School,26/04/92,Normal,Manual,N,2
407,Everett,WA,USA,81,$50K - $70K,M,0,0,Bachelors Degree,20/01/92,Normal,Management,Y,2
408,Santa Monica,CA,USA,49,$50K - $70K,F,3,3,Bachelors Degree,27/09/91,Golden,Professional,Y,2
409,La Jolla,CA,USA,33,$10K - $30K,M,0,0,Partial High School,25/04/91,Normal,Skilled Manual,Y,2
410,Sooke,BC,Canada,101,$50K - $70K,M,5,0,Bachelors Degree,10/11/92,Bronze,Professional,N,4
411,Redmond,WA,USA,19,$10K - $30K,M,1,1,High School Degree,11/10/93,Normal,Manual,Y,2
412,Portland,OR,USA,22,$110K - $130K,M,1,1,High School Degree,17/09/91,Silver,Management,Y,2
413,Santa Cruz,CA,USA,40,$10K - $30K,F,1,1,Partial High School,18/09/91,Golden,Skilled Manual,Y,1
414,Vancouver,BC,Canada,5,$30K - $50K,F,3,3,High School Degree,25/05/91,Normal,Manual,Y,2
415,Langley,BC,Canada,94,$50K - $70K,M,4,0,Bachelors Degree,23/02/93,Normal,Professional,N,2
416,Langford,BC,Canada,102,$30K - $50K,F,1,0,High School Degree,02/03/92,Normal,Skilled Manual,Y,2
417,West Covina,CA,USA,60,$50K - $70K,F,1,0,High School Degree,05/08/94,Bronze,Skilled Manual,N,1
418,Tlaxiaco,Oaxaca,Mexico,30,$10K - $30K,F,3,0,Partial High School,06/10/92,Normal,Manual,Y,0
419,Concord,CA,USA,46,$70K - $90K,F,4,3,Bachelors Degree,24/08/94,Silver,Professional,Y,3
420,Walla Walla,WA,USA,88,$50K - $70K,F,3,0,Bachelors Degree,02/11/92,Bronze,Professional,N,2
421,Oakland,CA,USA,37,$50K - $70K,F,1,1,Bachelors Degree,22/07/93,Bronze,Professional,N,3
422,Albany,OR,USA,71,$10K - $30K,M,2,0,Partial High School,13/10/91,Bronze,Manual,Y,1
423,Burnaby,BC,Canada,92,$10K - $30K,F,5,0,Partial High School,03/04/93,Normal,Manual,Y,0
424,West Covina,CA,USA,60,$10K - $30K,F,2,2,Graduate Degree,19/12/90,Normal,Professional,Y,1
425,San Carlos,CA,USA,44,$30K - $50K,M,3,0,High School Degree,15/03/92,Bronze,Manual,N,1
426,Edmonds,WA,USA,83,$70K - $90K,M,4,3,Bachelors Degree,26/12/91,Silver,Professional,Y,3
427,Tlaxiaco,Oaxaca,Mexico,30,$50K - $70K,M,2,0,Bachelors Degree,13/04/94,Bronze,Professional,Y,4
428,Colma,CA,USA,32,$30K - $50K,M,1,0,High School Degree,14/05/93,Bronze,Skilled Manual,Y,4
429,Altadena,CA,USA,50,$50K - $70K,M,2,0,Bachelors Degree,12/02/91,Bronze,Professional,N,2
430,Spokane,WA,USA,87,$90K - $110K,M,3,0,Partial High School,17/05/93,Bronze,Professional,Y,3
431,San Jose,CA,USA,39,$90K - $110K,F,2,2,High School Degree,23/02/93,Bronze,Management,Y,2
432,Lynnwood,WA,USA,75,$70K - $90K,F,4,4,Partial High School,26/10/90,Golden,Professional,Y,3
433,Oak Bay,BC,Canada,99,$110K - $130K,F,2,0,High School Degree,26/01/94,Bronze,Professional,Y,1
434,Oak Bay,BC,Canada,99,$70K - $90K,F,3,2,Bachelors Degree,08/03/94,Golden,Management,N,2
435,Olympia,WA,USA,85,$10K - $30K,F,3,0,Partial High School,27/06/94,Golden,Skilled Manual,N,1
436,Long Beach,CA,USA,48,$70K - $90K,M,1,1,Bachelors Degree,13/08/90,Bronze,Professional,Y,3
437,Shawnee,BC,Canada,105,$110K - $130K,F,3,1,Partial High School,15/04/90,Bronze,Professional,N,2
438,Mexico City,Mexico,Mexico,2,$70K - $90K,F,2,1,Bachelors Degree,02/11/94,Bronze,Management,Y,3
439,Salem,OR,USA,23,$30K - $50K,M,3,3,Partial College,28/04/91,Silver,Management,N,2
440,Ballard,WA,USA,20,$30K - $50K,F,5,1,High School Degree,13/08/94,Bronze,Skilled Manual,Y,2
441,Guadalajara,Jalisco,Mexico,4,$50K - $70K,F,5,1,Bachelors Degree,06/07/93,Silver,Management,N,3
442,Torrance,CA,USA,57,$110K - $130K,F,4,4,Bachelors Degree,15/01/91,Golden,Professional,Y,3
443,Guadalajara,Jalisco,Mexico,4,$50K - $70K,M,1,0,Bachelors Degree,10/04/92,Bronze,Management,Y,2
444,Victoria,BC,Canada,6,$10K - $30K,F,5,5,Partial High School,22/10/93,Normal,Manual,Y,1
445,Cliffside,BC,Canada,103,$30K - $50K,M,2,0,High School Degree,17/03/94,Bronze,Skilled Manual,Y,2
446,Woodburn,OR,USA,69,$30K - $50K,F,2,0,High School Degree,03/06/94,Bronze,Skilled Manual,Y,2
447,Altadena,CA,USA,50,$10K - $30K,M,1,0,Bachelors Degree,18/02/91,Normal,Management,Y,1
448,Puyallup,WA,USA,86,$30K - $50K,M,1,0,High School Degree,19/07/91,Bronze,Manual,N,2
449,Mexico City,Mexico,Mexico,2,$30K - $50K,F,3,0,Partial High School,16/06/92,Silver,Manual,Y,4
450,Mexico City,Mexico,Mexico,2,$70K - $90K,M,3,0,Graduate Degree,07/07/91,Bronze,Professional,N,4
451,Ladner,BC,Canada,96,$30K - $50K,F,1,0,High School Degree,22/06/92,Silver,Manual,Y,3
452,Tlaxiaco,Oaxaca,Mexico,30,$10K - $30K,F,4,0,Partial High School,06/05/91,Normal,Skilled Manual,Y,1
453,Coronado,CA,USA,8,$30K - $50K,F,3,1,Partial High School,05/09/92,Bronze,Skilled Manual,Y,4
454,Tacoma,WA,USA,84,$130K - $150K,M,3,0,Partial College,17/04/93,Bronze,Professional,Y,1
455,Shawnee,BC,Canada,105,$110K - $130K,F,2,0,High School Degree,13/06/92,Bronze,Management,Y,3
456,Renton,WA,USA,73,$70K - $90K,M,2,0,Graduate Degree,26/06/91,Bronze,Professional,Y,3
457,Torrance,CA,USA,57,$30K - $50K,F,0,0,High School Degree,27/04/93,Bronze,Manual,Y,2
458,Ladner,BC,Canada,96,$30K - $50K,F,4,0,Partial College,06/06/92,Normal,Skilled Manual,N,2
459,Burlingame,CA,USA,43,$70K - $90K,M,1,0,Bachelors Degree,25/05/91,Bronze,Professional,N,1
460,Concord,CA,USA,46,$70K - $90K,M,2,0,Bachelors Degree,08/08/91,Bronze,Professional,N,3
461,Lake Oswego,OR,USA,64,$10K - $30K,M,4,4,Partial High School,11/11/94,Normal,Manual,Y,1
462,La Cruz,Sinaloa,Mexico,29,$50K - $70K,F,2,0,Bachelors Degree,21/11/91,Bronze,Management,N,3
463,Yakima,WA,USA,89,$10K - $30K,M,3,0,Partial High School,11/08/91,Normal,Manual,Y,1
464,Seattle,WA,USA,18,$70K - $90K,M,3,0,Graduate Degree,03/05/93,Bronze,Professional,Y,3
465,Corvallis,OR,USA,70,$30K - $50K,M,3,0,High School Degree,05/04/93,Bronze,Manual,N,4
466,Glendale,CA,USA,54,$50K - $70K,M,4,4,High School Degree,09/10/93,Golden,Manual,Y,4
467,Corvallis,OR,USA,70,$10K - $30K,F,1,0,Partial High School,06/09/93,Normal,Skilled Manual,N,0
468,Guadalajara,Jalisco,Mexico,4,$30K - $50K,F,2,2,High School Degree,25/07/90,Bronze,Manual,N,2
469,Pomona,CA,USA,61,$30K - $50K,M,1,1,High School Degree,22/07/94,Bronze,Skilled Manual,Y,4
470,Newton,BC,Canada,95,$30K - $50K,F,4,2,High School Degree,03/11/92,Bronze,Manual,N,2
471,Coronado,CA,USA,8,$30K - $50K,F,3,0,High School Degree,24/08/93,Normal,Skilled Manual,N,2
472,Tacoma,WA,USA,84,$30K - $50K,F,0,0,High School Degree,04/06/92,Bronze,Manual,Y,4
473,Oregon City,OR,USA,68,$30K - $50K,F,3,2,High School Degree,03/11/92,Bronze,Manual,N,3
474,Tixapan,DF,Mexico,107,$10K - $30K,F,1,1,Partial High School,16/01/93,Normal,Manual,Y,0
475,Glendale,CA,USA,54,$30K - $50K,M,2,2,High School Degree,23/11/91,Golden,Skilled Manual,Y,3
476,Lakewood,CA,USA,56,$70K - $90K,F,1,0,Bachelors Degree,13/02/93,Bronze,Management,N,2
477,Burien,WA,USA,74,$30K - $50K,F,2,0,High School Degree,03/10/93,Bronze,Skilled Manual,Y,3
478,La Mesa,CA,USA,11,$50K - $70K,F,5,0,Bachelors Degree,21/09/93,Bronze,Management,Y,2
479,Kirkland,WA,USA,63,$50K - $70K,F,1,0,Bachelors Degree,08/03/90,Bronze,Professional,Y,4
480,Oak Bay,BC,Canada,99,$130K - $150K,F,3,1,Partial High School,25/07/91,Bronze,Professional,Y,3
481,Spring Valley,CA,USA,15,$30K - $50K,M,2,1,High School Degree,16/09/91,Bronze,Skilled Manual,Y,2
482,Imperial Beach,CA,USA,14,$30K - $50K,M,4,0,High School Degree,02/03/94,Bronze,Manual,N,2
483,San Francisco,CA,USA,1,$130K - $150K,M,5,4,Bachelors Degree,23/10/92,Golden,Professional,Y,3
